;********************
;2013.03.13日按TT语料统计词频整理
;据ju、去qu、需xu 、略lve4、虐nve4
;与Cizu_60K.txt的主要区别，删除类似”数据统计、大力发展、代表大会”等词，词频采用TT统计的词频
;20130318“新浪、微博、新浪网、个大降频	;20130326更新词频;2013.03.28增3.6词组
;20130401增加网络词汇2500个;20130403更新词频;2013.04.27添加常用三字词删除低频字词，补齐天干地支
;20130520增四三字词删除低频字词	;20130604增歇后语;20130605重新统计词频	;20130622 人名放入add_Nmame.txt 20130706删低频两字词
会那样	hui4 na4 yang4	8000000
你还不是	ni3 hai2 bu4 shi4	8000000
修成正果	xiu1 cheng2 zheng4 guo3	8000000
这帮人	zhe4 bang1 ren2	8000000
活吗	huo2 ma1	8000000
为龙	wei2 long2	8000000
回补	hui2 bu3	8000000
透骨	tou4 gu3	8000000
与世无争	yu3 shi4 wu2 zheng1	7990000
冲锋陷阵	chong1 feng1 xian4 zhen4	7990000
得过且过	de2 guo4 qie3 guo4	7990000
分工合作	fen1 gong1 he2 zuo4	7990000
可怜巴巴	ke3 lian2 ba1 ba1	7990000
聊聊吧	liao2 liao2 ba1	7990000
朝西	chao2 xi1	7990000
多多关照	duo1 duo1 guan1 zhao4	7990000
冀东	ji4 dong1	7990000
藏药	zang4 yao4	7990000
助残	zhu4 can2	7990000
同一首歌	tong2 yi1 shou3 ge1	7990000
欠揍	qian4 zou4	7990000
不顺了	bu4 shun4 le5	7990000
搅局	jiao3 ju2	7990000
一起加油	yi1 qi3 jia1 you2	7990000
脱轨	tuo1 gui3	7990000
慎防	shen4 fang2	7990000
不上火	bu4 shang4 huo3	7990000
边关	bian1 guan1	7990000
某女	mou3 nv3	7990000
没人性	mei2 ren2 xing4	7990000
婴孩	ying1 hai2	7990000
这么冷	zhe4 me5 leng3	7990000
离岗	li2 gang3	7990000
踢得	ti1 de2	7990000
刀伤	dao1 shang1	7990000
头晕晕	tou2 yun1 yun1	7990000
暂扣	zan4 kou4	7990000
拖进	tuo1 jin4	7990000
很听话	hen3 ting1 hua4	7990000
撒腿	sa1 tui3	7990000
整齐划一	zheng3 qi2 hua4 yi1	7990000
你大概	ni3 da4 gai4	7990000
我的意思是说	wo3 de5 yi4 si1 shi4 shuo1	7990000
他也去	ta1 ye3 qu4	7990000
粉丝群	fen3 si1 qun2	7990000
哥特式	ge1 te4 shi4	7990000
纠结于	jiu1 jie2 yu2	7990000
找原因	zhao3 yuan2 yin1	7990000
自我鉴定	zi4 wo3 jian4 ding4	7990000
总销量	zong3 xiao1 liang4	7990000
争个	zheng1 ge4	7990000
人精	ren2 jing1	7990000
成局	cheng2 ju2	7990000
新元	xin1 yuan2	7990000
也洗	ye3 xi3	7990000
顽强拼搏	wan2 qiang2 pin1 bo2	7980000
你听过	ni3 ting1 guo4	7980000
松果	song1 guo3	7980000
泗阳	si4 yang2	7980000
长汀	chang2 ting1	7980000
流脓	liu2 nong2	7980000
来早了	lai2 zao3 le5	7980000
快客	kuai4 ke4	7980000
镇远	zhen4 yuan3	7980000
石泉	shi2 quan2	7980000
两页	liang3 ye4	7980000
白骨精	bai2 gu3 jing1	7980000
百货商店	bai3 huo4 shang1 dian4	7980000
刨冰	bao4 bing1	7980000
情圣	qing2 sheng4	7980000
四颗	si4 ke1	7980000
误食	wu4 shi2	7980000
耶路撒冷	ye1 lu4 sa1 leng3	7980000
进账	jin4 zhang4	7980000
临盆	lin2 pen2	7980000
水泉	shui3 quan2	7980000
有点晕	you3 dian3 yun1	7980000
门洞	men2 dong4	7980000
刚结束	gang1 jie2 shu4	7980000
书皮	shu1 pi2	7980000
逗笑	dou4 xiao4	7980000
清楚吗	qing1 chu3 ma1	7980000
跟同学	gen1 tong2 xue2	7980000
嫡系	di2 xi4	7980000
引见	yin3 jian4	7980000
进贡	jin4 gong4	7980000
冷不防	leng3 bu4 fang2	7980000
有恩	you3 en1	7980000
念到	nian4 dao4	7980000
你也不用	ni3 ye3 bu4 yong4	7980000
那是当然	na4 shi4 dang1 ran2	7980000
大石桥	da4 shi2 qiao2	7980000
动不动就	dong4 bu4 dong4 jiu4	7980000
买什么车	mai3 shen2 me5 che1	7980000
卖给你	mai4 gei3 ni3	7980000
随治随走	sui2 zhi4 sui2 zou3	7980000
找错	zhao3 cuo4	7980000
太脏	tai4 zang1	7980000
犬马	quan3 ma3	7980000
腾地	teng2 di4	7980000
带枪	dai4 qiang1	7980000
黑化	hei1 hua4	7980000
写对	xie3 dui4	7980000
热疗	re4 liao2	7980000
真听	zhen1 ting1	7980000
老那	lao3 na4	7980000
女魔	nv3 mo2	7980000
全贴	quan2 tie1	7980000
为奴	wei2 nu2	7980000
抱上	bao4 shang4	7980000
月火	yue4 huo3	7980000
寸步难行	cun4 bu4 nan2 xing2	7970000
化险为夷	hua4 xian3 wei2 yi2	7970000
你加我	ni3 jia1 wo3	7970000
你又会	ni3 you4 hui4	7970000
花岗石	hua1 gang1 shi2	7970000
遂昌	sui4 chang1	7970000
免考	mian3 kao3	7970000
肉瘤	rou4 liu2	7970000
公演	gong1 yan3	7970000
开泰	kai1 tai4	7970000
跨区	kua4 qu1	7970000
浦西	pu3 xi1	7970000
安培	an1 pei2	7970000
猿人	yuan2 ren2	7970000
欢畅	huan1 chang4	7970000
报名吧	bao4 ming2 ba1	7970000
回门	hui2 men2	7970000
打枪	da3 qiang1	7970000
媒人	mei2 ren2	7970000
猪一样	zhu1 yi1 yang4	7970000
房卡	fang2 ka3	7970000
弄不弄	nong4 bu4 nong4	7970000
顶不住	ding3 bu4 zhu4	7970000
说情	shuo1 qing2	7970000
麻仁	ma2 ren2	7970000
弱女子	ruo4 nv3 zi3	7970000
初诊	chu1 zhen3	7970000
很沉	hen3 chen2	7970000
估计也是	gu1 ji4 ye3 shi4	7970000
愣神	leng4 shen2	7970000
潮吹	chao2 chui1	7970000
我怎么感觉	wo3 zen3 me5 gan3 jue2	7970000
洗完脸	xi3 wan2 lian3	7970000
早到了	zao3 dao4 le5	7970000
让吗	rang4 ma1	7970000
水呢	shui3 ne5	7970000
老样	lao3 yang4	7970000
加档	jia1 dang4	7970000
气旋	qi4 xuan2	7970000
光辉岁月	guang1 hui1 sui4 yue4	7960000
合不拢嘴	he2 bu4 long3 zui3	7960000
自由发挥	zi4 you2 fa1 hui1	7960000
我怕你	wo3 pa4 ni3	7960000
松原市	song1 yuan2 shi4	7960000
太猛了	tai4 meng3 le5	7960000
连号	lian2 hao4	7960000
沂南	yi2 nan2	7960000
天坑	tian1 keng1	7960000
告捷	gao4 jie2	7960000
建昌	jian4 chang1	7960000
小老虎	xiao3 lao3 hu3	7960000
宫缩	gong1 suo1	7960000
三棵树	san1 ke1 shu4	7960000
心向	xin1 xiang4	7960000
霏霏	fei1 fei1	7960000
服毒	fu2 du2	7960000
吃牛肉	chi1 niu2 rou4	7960000
聊什么	liao2 shen2 me5	7960000
天呐	tian1 na4	7960000
真性情	zhen1 xing4 qing2	7960000
男人啊	nan2 ren2 a1	7960000
老母亲	lao3 mu3 qin1	7960000
汤药	tang1 yao4	7960000
对我很好	dui4 wo3 hen3 hao3	7960000
你身后	ni3 shen1 hou4	7960000
非常厉害	fei1 chang2 li4 hai4	7960000
后半段	hou4 ban4 duan4	7960000
剪开	jian3 kai1	7960000
兆头	zhao4 tou2	7960000
好多种	hao3 duo1 zhong3	7960000
一回家	yi1 hui2 jia1	7960000
谈成	tan2 cheng2	7960000
我大哥	wo3 da4 ge1	7960000
一脸茫然	yi1 lian3 mang2 ran2	7960000
我下去	wo3 xia4 qu4	7960000
从来没有人	cong2 lai2 mei2 you3 ren2	7960000
烧伤科	shao1 shang1 ke1	7960000
射死	she4 si3	7960000
午饭了	wu3 fan4 le5	7960000
照片呢	zhao4 pian4 ne5	7960000
重本	zhong4 ben3	7960000
那咱们	na4 zan2 men5	7960000
投吧	tou2 ba1	7960000
吃开	chi1 kai1	7960000
风啊	feng1 a1	7960000
我佛	wo3 fo2	7960000
先觉	xian1 jue2	7960000
一蹦	yi1 beng4	7960000
分色	fen1 se4	7960000
阳光充足	yang2 guang1 chong1 zu2	7950000
池州市	chi2 zhou1 shi4	7950000
不负众望	bu4 fu4 zhong4 wang4	7950000
那一定是	na4 yi1 ding4 shi4	7950000
金戈铁马	jin1 ge1 tie3 ma3	7950000
势如破竹	shi4 ru2 po4 zhu2	7950000
身无分文	shen1 wu2 fen1 wen2	7950000
不出所料	bu4 chu1 suo3 liao4	7950000
买吃的	mai3 chi1 de5	7950000
超便宜	chao1 pian2 yi2	7950000
你挂了	ni3 gua4 le5	7950000
太阳岛	tai4 yang2 dao3	7950000
初版	chu1 ban3	7950000
荷花池	he2 hua1 chi2	7950000
塔里木	ta3 li3 mu4	7950000
狂神	kuang2 shen2	7950000
总攻	zong3 gong1	7950000
看不下去了	kan4 bu4 xia4 qu4 le5	7950000
国运	guo2 yun4	7950000
小肥	xiao3 fei2	7950000
太猛	tai4 meng3	7950000
起薪	qi3 xin1	7950000
太爽	tai4 shuang3	7950000
闲钱	xian2 qian2	7950000
小老师	xiao3 lao3 shi1	7950000
可以睡	ke3 yi3 shui4	7950000
动刀	dong4 dao1	7950000
你的样子	ni3 de5 yang4 zi3	7950000
好多个	hao3 duo1 ge4	7950000
真可怜	zhen1 ke3 lian2	7950000
打表	da3 biao3	7950000
泻药	xie4 yao4	7950000
几节	ji3 jie2	7950000
他哥	ta1 ge1	7950000
真不能	zhen1 bu4 neng2	7950000
天真烂漫	tian1 zhen1 lan4 man4	7950000
两三百	liang3 san1 bai3	7950000
我给自己	wo3 gei3 zi4 ji3	7950000
老快	lao3 kuai4	7950000
每学年	mei3 xue2 nian2	7950000
开一间	kai1 yi1 jian1	7950000
买吃	mai3 chi1	7950000
求分享	qiu2 fen1 xiang3	7950000
我全身	wo3 quan2 shen1	7950000
一次一次	yi1 ci4 yi1 ci4	7950000
说怕	shuo1 pa4	7950000
相冲	xiang1 chong1	7950000
相敬	xiang1 jing4	7950000
车房	che1 fang2	7950000
几轮	ji3 lun2	7950000
老过	lao3 guo4	7950000
老体	lao3 ti3	7950000
写会	xie3 hui4	7950000
体育大学	ti3 yu4 da4 xue2	7940000
一草一木	yi1 cao3 yi1 mu4	7940000
日料	ri4 liao4	7940000
住店	zhu4 dian4	7940000
财贸	cai2 mao4	7940000
宝贝们	bao3 bei4 men5	7940000
小狮子	xiao3 shi1 zi3	7940000
高考前	gao1 kao3 qian2	7940000
玉观音	yu4 guan1 yin1	7940000
闲言碎语	xian2 yan2 sui4 yu3	7940000
归位	gui1 wei4	7940000
借个	jie4 ge4	7940000
啤酒瓶	pi2 jiu3 ping2	7940000
吗啡	ma1 fei1	7940000
邪门	xie2 men2	7940000
没满	mei2 man3	7940000
荡秋千	dang4 qiu1 qian1	7940000
摔碎	shuai1 sui4	7940000
麻将牌	ma2 jiang4 pai2	7940000
都在玩	dou1 zai4 wan2	7940000
见证人	jian4 zheng4 ren2	7940000
爬着	pa2 zhe5	7940000
浓淡	nong2 dan4	7940000
牌桌	pai2 zhuo1	7940000
乱子	luan4 zi3	7940000
说实在的	shuo1 shi2 zai4 de5	7940000
心重	xin1 zhong4	7940000
一般见识	yi1 ban1 jian4 shi2	7940000
不好打	bu4 hao3 da3	7940000
饿狼	e4 lang2	7940000
结款	jie2 kuan3	7940000
爬楼梯	pa2 lou2 ti1	7940000
收卡	shou1 ka3	7940000
他回来了	ta1 hui2 lai2 le5	7940000
题量	ti2 liang4	7940000
问问价	wen4 wen4 jia4	7940000
都拉	dou1 la1	7940000
我饭	wo3 fan4	7940000
情海	qing2 hai3	7940000
再留	zai4 liu2	7940000
无挂	wu2 gua4	7940000
网上营业厅	wang3 shang4 ying2 ye4 ting1	7930000
不温不火	bu4 wen1 bu4 huo3	7930000
万水千山	wan4 shui3 qian1 shan1	7930000
循循善诱	xun2 xun2 shan4 you4	7930000
还用问	hai2 yong4 wen4	7930000
抗菌素	kang4 jun1 su4	7930000
头尾	tou2 wei3	7930000
兴庆	xing1 qing4	7930000
阳新	yang2 xin1	7930000
火凤凰	huo3 feng4 huang2	7930000
阿杜	a1 du4	7930000
手指甲	shou3 zhi3 jia3	7930000
娃子	wa2 zi3	7930000
多厚	duo1 hou4	7930000
肉包	rou4 bao1	7930000
蠢事	chun3 shi4	7930000
便宜货	pian2 yi2 huo4	7930000
乡愁	xiang1 chou2	7930000
给男人	gei3 nan2 ren2	7930000
禁忌症	jin4 ji4 zheng4	7930000
买只	mai3 zhi1	7930000
寻路	xun2 lu4	7930000
压顶	ya1 ding3	7930000
蓝绿色	lan2 lv4 se4	7930000
晕啊	yun1 a1	7930000
近东	jin4 dong1	7930000
小圈	xiao3 quan1	7930000
不酸	bu4 suan1	7930000
看毛	kan4 mao2	7930000
快找	kuai4 zhao3	7930000
绑上	bang3 shang4	7930000
我不记得	wo3 bu4 ji4 de2	7930000
理解不了	li3 jie3 bu4 liao3	7930000
去过一次	qu4 guo4 yi1 ci4	7930000
算不了什么	suan4 bu4 liao3 shen2 me5	7930000
工程局	gong1 cheng2 ju2	7930000
男装店	nan2 zhuang1 dian4	7930000
车削	che1 xiao1	7930000
能射	neng2 she4	7930000
该快	gai1 kuai4	7930000
三模	san1 mo2	7930000
算牌	suan4 pai2	7930000
有洞	you3 dong4	7930000
雄心勃勃	xiong2 xin1 bo2 bo2	7920000
恪尽职守	ke4 jin4 zhi2 shou3	7920000
龙凤呈祥	long2 feng4 cheng2 xiang2	7920000
反病毒	fan3 bing4 du2	7920000
单县	shan4 xian4	7920000
第三册	di4 san1 ce4	7920000
葛洲坝	ge3 zhou1 ba4	7920000
两斤	liang3 jin1	7920000
二用	er4 yong4	7920000
不弃不离	bu4 qi4 bu4 li2	7920000
我说完了	wo3 shuo1 wan2 le5	7920000
现在是不是	xian4 zai4 shi4 bu4 shi4	7920000
残雪	can2 xue3	7920000
储蓄卡	chu3 xu4 ka3	7920000
生变	sheng1 bian4	7920000
信任危机	xin4 ren4 wei1 ji1	7920000
电科	dian4 ke1	7920000
诱拐	you4 guai3	7920000
伤过	shang1 guo4	7920000
国难	guo2 nan4	7920000
妈妈家	ma1 ma1 jia1	7920000
加上去	jia1 shang4 qu4	7920000
等到我	deng3 dao4 wo3	7920000
在实习	zai4 shi2 xi2	7920000
看着像	kan4 zhe5 xiang4	7920000
海水浴	hai3 shui3 yu4	7920000
你怎么知道的	ni3 zen3 me5 zhi1 dao4 de5	7920000
认识吗	ren4 shi2 ma1	7920000
我又没有	wo3 you4 mei2 you3	7920000
学习力	xue2 xi2 li4	7920000
夜视仪	ye4 shi4 yi2	7920000
挣的钱	zheng4 de5 qian2	7920000
短你	duan3 ni3	7920000
耐着	nai4 zhe5	7920000
人堆	ren2 dui1	7920000
可贺	ke3 he4	7920000
传译	chuan2 yi4	7920000
领下	ling3 xia4	7920000
欧雅	ou1 ya3	7920000
头围	tou2 wei2	7920000
学跳	xue2 tiao4	7920000
个人风格	ge4 ren2 feng1 ge2	7910000
摸爬滚打	mo1 pa2 gun3 da3	7910000
真情实感	zhen1 qing2 shi2 gan3	7910000
累坏了	lei3 huai4 le5	7910000
没机会了	mei2 ji1 hui4 le5	7910000
寄售	ji4 shou4	7910000
丹江口	dan1 jiang1 kou3	7910000
小贱	xiao3 jian4	7910000
八里庄	ba1 li3 zhuang1	7910000
骑单车	qi2 dan1 che1	7910000
月桂	yue4 gui4	7910000
住院部	zhu4 yuan4 bu4	7910000
三昧	san1 mei4	7910000
元音	yuan2 yin1	7910000
莴笋	wo1 sun3	7910000
丹顿	dan1 dun4	7910000
芽菜	ya2 cai4	7910000
还让不让	hai2 rang4 bu4 rang4	7910000
恶变	e4 bian4	7910000
关内	guan1 nei4	7910000
没钱买	mei2 qian2 mai3	7910000
泡到	pao4 dao4	7910000
冒火	mao4 huo3	7910000
就忘了	jiu4 wang4 le5	7910000
胆子大	dan3 zi3 da4	7910000
还没过	hai2 mei2 guo4	7910000
不冲突	bu4 chong1 tu1	7910000
好亮	hao3 liang4	7910000
累坏	lei3 huai4	7910000
说句实话	shuo1 ju4 shi2 hua4	7910000
还差点	hai2 cha1 dian3	7910000
那么夸张	na4 me5 kua1 zhang1	7910000
还不小	hai2 bu4 xiao3	7910000
擦完	ca1 wan2	7910000
你挺	ni3 ting3	7910000
色文	se4 wen2	7910000
身心疲惫	shen1 xin1 pi2 bei4	7910000
香雪	xiang1 xue3	7910000
小破孩	xiao3 po4 hai2	7910000
校园版	xiao4 yuan2 ban3	7910000
一天天的	yi1 tian1 tian1 de5	7910000
低吗	di1 ma1	7910000
没面	mei2 mian4	7910000
缩着	suo1 zhe5	7910000
多磨	duo1 mo2	7910000
半百	ban4 bai3	7910000
逗他	dou4 ta1	7910000
又吐	you4 tu3	7910000
年纪大了	nian2 ji4 da4 le5	7900000
一时半会	yi1 shi2 ban4 hui4	7900000
心潮澎湃	xin1 chao2 peng2 pai4	7900000
过氧化氢	guo4 yang3 hua4 qing1	7900000
心神不宁	xin1 shen2 bu4 ning2	7900000
慷慨激昂	kang1 kai3 ji1 ang2	7900000
救命恩人	jiu4 ming4 en1 ren2	7900000
挺贵的	ting3 gui4 de5	7900000
屯溪	tun2 xi1	7900000
快攻	kuai4 gong1	7900000
三瓶	san1 ping2	7900000
茶农	cha2 nong2	7900000
面包店	mian4 bao1 dian4	7900000
阿三	a1 san1	7900000
练车	lian4 che1	7900000
三五年	san1 wu3 nian2	7900000
晚上可以	wan3 shang4 ke3 yi3	7900000
河沟	he2 gou1	7900000
给俺	gei3 an3	7900000
秃头	tu1 tou2	7900000
吊桥	diao4 qiao2	7900000
退隐	tui4 yin3	7900000
推迟到	tui1 chi2 dao4	7900000
团里	tuan2 li3	7900000
楼道里	lou2 dao4 li3	7900000
老东西	lao3 dong1 xi1	7900000
小立	xiao3 li4	7900000
乱说话	luan4 shuo1 hua4	7900000
你见到	ni3 jian4 dao4	7900000
我的视线	wo3 de5 shi4 xian4	7900000
我刚到	wo3 gang1 dao4	7900000
我没带	wo3 mei2 dai4	7900000
客户量	ke4 hu4 liang4	7900000
绿巨人	lv4 ju4 ren2	7900000
没忘	mei2 wang4	7900000
挺贵	ting3 gui4	7900000
我开玩笑	wo3 kai1 wan2 xiao4	7900000
先付款	xian1 fu4 kuan3	7900000
白胡子	bai2 hu2 zi3	7900000
把菜	ba3 cai4	7900000
吃它	chi1 ta1	7900000
没播	mei2 bo1	7900000
带本	dai4 ben3	7900000
人美	ren2 mei3	7900000
多楼	duo1 lou2	7900000
卡丹	ka3 dan1	7900000
二力	er4 li4	7900000
跟从	gen1 cong2	7900000
又脏	you4 zang1	7900000
改号	gai3 hao4	7900000
闹哪样	nao4 na3 yang4	7890000
朴实无华	pu3 shi2 wu2 hua2	7890000
大有裨益	da4 you3 bi4 yi4	7890000
来看看你	lai2 kan4 kan4 ni3	7890000
睁一只眼	zheng1 yi1 zhi3 yan3	7890000
不声不响	bu4 sheng1 bu4 xiang3	7890000
说去吧	shuo1 qu4 ba1	7890000
广饶	guang3 rao2	7890000
想死了	xiang3 si3 le5	7890000
练习册	lian4 xi2 ce4	7890000
我还有一个	wo3 hai2 you3 yi1 ge4	7890000
你那里的	ni3 na4 li3 de5	7890000
误删	wu4 shan1	7890000
双林	shuang1 lin2	7890000
新人类	xin1 ren2 lei4	7890000
爱上一个人	ai4 shang4 yi1 ge4 ren2	7890000
母牛	mu3 niu2	7890000
黑面	hei1 mian4	7890000
进群	jin4 qun2	7890000
小惠	xiao3 hui4	7890000
没完成	mei2 wan2 cheng2	7890000
上周六	shang4 zhou1 liu4	7890000
离愁	li2 chou2	7890000
在玩什么	zai4 wan2 shen2 me5	7890000
占上风	zhan4 shang4 feng1	7890000
山巅	shan1 dian1	7890000
换区	huan4 qu1	7890000
过下去	guo4 xia4 qu4	7890000
刻下	ke4 xia4	7890000
几十人	ji3 shi2 ren2	7890000
你上次	ni3 shang4 ci4	7890000
葱郁	cong1 yu4	7890000
晚啦	wan3 la1	7890000
藏蓝色	zang4 lan2 se4	7890000
过下	guo4 xia4	7890000
你接受	ni3 jie1 shou4	7890000
你再去	ni3 zai4 qu4	7890000
炮塔	pao4 ta3	7890000
扫描件	sao3 miao2 jian4	7890000
手黑	shou3 hei1	7890000
亲啊	qin1 a1	7890000
人齐	ren2 qi2	7890000
该当	gai1 dang1	7890000
加氢	jia1 qing1	7890000
双文	shuang1 wen2	7890000
又闹	you4 nao4	7890000
装腔	zhuang1 qiang1	7890000
普济	pu3 ji4	7890000
记在心里	ji4 zai4 xin1 li3	7880000
弄巧成拙	nong4 qiao3 cheng2 zhuo1	7880000
怒火中烧	nu4 huo3 zhong1 shao1	7880000
速战速决	su4 zhan4 su4 jue2	7880000
反过来说	fan3 guo4 lai2 shuo1	7880000
宣威	xuan1 wei1	7880000
沐足	mu4 zu2	7880000
参茸	shen1 rong2	7880000
接棒	jie1 bang4	7880000
什么狗	shen2 me5 gou3	7880000
机械师	ji1 xie4 shi1	7880000
天气冷	tian1 qi4 leng3	7880000
骗色	pian4 se4	7880000
雷公	lei2 gong1	7880000
像不像	xiang4 bu4 xiang4	7880000
倒戈	dao3 ge1	7880000
很天真	hen3 tian1 zhen1	7880000
能者	neng2 zhe3	7880000
数字键	shu4 zi4 jian4	7880000
误用	wu4 yong4	7880000
雨丝	yu3 si1	7880000
扒窃	pa2 qie4	7880000
慢热	man4 re4	7880000
函件	han2 jian4	7880000
菜叶	cai4 ye4	7880000
海绵体	hai3 mian2 ti3	7880000
说假话	shuo1 jia3 hua4	7880000
烛火	zhu2 huo3	7880000
夹菜	jia1 cai4	7880000
大老远	da4 lao3 yuan3	7880000
更不用说	geng4 bu4 yong4 shuo1	7880000
也跟我	ye3 gen1 wo3	7880000
不碍事	bu4 ai4 shi4	7880000
我不记得了	wo3 bu4 ji4 de2 le5	7880000
一早上	yi1 zao3 shang4	7880000
永远爱你	yong3 yuan3 ai4 ni3	7880000
这要是	zhe4 yao4 shi4	7880000
猫吧	mao1 ba1	7880000
站啊	zhan4 a1	7880000
也跟	ye3 gen1	7880000
快哭了	kuai4 ku1 le5	7870000
漫山遍野	man4 shan1 bian4 ye3	7870000
无价之宝	wu2 jia4 zhi1 bao3	7870000
天下大乱	tian1 xia4 da4 luan4	7870000
差点儿	cha4 dian3 er5	7870000
桂城	gui4 cheng2	7870000
腿疼	tui3 teng2	7870000
天泽	tian1 ze2	7870000
说爱我	shuo1 ai4 wo3	7870000
崇阳	chong2 yang2	7870000
发高烧	fa1 gao1 shao1	7870000
华氏	hua2 shi4	7870000
江州	jiang1 zhou1	7870000
小日子	xiao3 ri4 zi3	7870000
钱呀	qian2 ya1	7870000
传书	chuan2 shu1	7870000
长草	zhang3 cao3	7870000
有福气	you3 fu2 qi4	7870000
弄伤	nong4 shang1	7870000
镇里	zhen4 li3	7870000
迟滞	chi2 zhi4	7870000
打晕	da3 yun1	7870000
父子俩	fu4 zi3 lia3	7870000
你练	ni3 lian4	7870000
好人啊	hao3 ren2 a1	7870000
你也想	ni3 ye3 xiang3	7870000
撞开	zhuang4 kai1	7870000
候着	hou4 zhe5	7870000
不过也是	bu4 guo4 ye3 shi4	7870000
瞅了瞅	chou3 le5 chou3	7870000
睡下了	shui4 xia4 le5	7870000
碳烤	tan4 kao3	7870000
星座女	xing1 zuo4 nv3	7870000
醒了么	xing3 le5 me5	7870000
组织人	zu3 zhi1 ren2	7870000
才卖	cai2 mai4	7870000
先会	xian1 hui4	7870000
在呀	zai4 ya1	7870000
爱照	ai4 zhao4	7870000
品检	pin3 jian3	7870000
行西	xing2 xi1	7870000
行西	hang2 xi1	7870000
严于律己	yan2 yu2 lv4 ji3	7860000
弱不禁风	ruo4 bu4 jin1 feng1	7860000
查一查	cha2 yi1 cha2	7860000
龇牙咧嘴	zi1 ya2 lie3 zui3	7860000
都睡了	dou1 shui4 le5	7860000
来打我	lai2 da3 wo3	7860000
香囊	xiang1 nang2	7860000
陪读	pei2 du2	7860000
好图	hao3 tu2	7860000
书虫	shu1 chong2	7860000
瞧这	qiao2 zhe4	7860000
老顽童	lao3 wan2 tong2	7860000
空翻	kong1 fan1	7860000
薄饼	bao2 bing3	7860000
纤腰	xian1 yao1	7860000
巫医	wu1 yi1	7860000
好恶心	hao3 e4 xin1	7860000
阖家	he2 jia1	7860000
演艺界	yan3 yi4 jie4	7860000
柳条	liu3 tiao2	7860000
做不做	zuo4 bu4 zuo4	7860000
我等下	wo3 deng3 xia4	7860000
有一堆	you3 yi1 dui1	7860000
有点晚	you3 dian3 wan3	7860000
一行字	yi1 hang2 zi4	7860000
你不可以	ni3 bu4 ke3 yi3	7860000
讲义气	jiang3 yi4 qi4	7860000
反衬	fan3 chen4	7860000
留待	liu2 dai4	7860000
回不回来	hui2 bu4 hui2 lai2	7860000
发财树	fa1 cai2 shu4	7860000
回蓝	hui2 lan2	7860000
升龙	sheng1 long2	7860000
英雄榜	ying1 xiong2 bang3	7860000
长提	chang2 ti2	7860000
分亲	fen1 qin1	7860000
这梦	zhe4 meng4	7860000
神秘色彩	shen2 mi4 se4 cai3	7850000
三角函数	san1 jiao3 han2 shu4	7850000
跑不掉	pao3 bu4 diao4	7850000
己所不欲	ji3 suo3 bu4 yu4	7850000
死缠烂打	si3 chan2 lan4 da3	7850000
眼泪汪汪	yan3 lei4 wang1 wang1	7850000
还能吃	hai2 neng2 chi1	7850000
拿多少	na2 duo1 shao3	7850000
腮腺炎	sai1 xian4 yan2	7850000
临西	lin2 xi1	7850000
外语系	wai4 yu3 xi4	7850000
英灵	ying1 ling2	7850000
召集令	zhao4 ji2 ling4	7850000
马桶盖	ma3 tong3 gai4	7850000
假新闻	jia3 xin1 wen2	7850000
挪移	nuo2 yi2	7850000
巴人	ba1 ren2	7850000
残云	can2 yun2	7850000
咯吱	ge1 zhi1	7850000
苦短	ku3 duan3	7850000
不正经	bu4 zheng4 jing1	7850000
考号	kao3 hao4	7850000
冷场	leng3 chang3	7850000
龟壳	gui1 ke2	7850000
龟壳	gui1 qiao4	7850000
冷眼旁观	leng3 yan3 pang2 guan1	7850000
假想敌	jia3 xiang3 di2	7850000
这三天	zhe4 san1 tian1	7850000
很伟大	hen3 wei3 da4	7850000
不摆	bu4 bai3	7850000
爱重	ai4 zhong4	7850000
老命	lao3 ming4	7850000
很直	hen3 zhi2	7850000
吃酒	chi1 jiu3	7850000
也就算了	ye3 jiu4 suan4 le5	7850000
你的签名	ni3 de5 qian1 ming2	7850000
先试试	xian1 shi4 shi4	7850000
裹住	guo3 zhu4	7850000
吃不多	chi1 bu4 duo1	7850000
液位计	ye4 wei4 ji4	7850000
找了一家	zhao3 le5 yi1 jia1	7850000
高铁站	gao1 tie3 zhan4	7850000
千把	qian1 ba3	7850000
要罚	yao4 fa2	7850000
就逃	jiu4 tao2	7850000
去定	qu4 ding4	7850000
半刻	ban4 ke4	7850000
领受	ling3 shou4	7850000
面油	mian4 you2	7850000
三体	san1 ti3	7850000
返璞归真	fan3 pu2 gui1 zhen1	7840000
蒙在鼓里	meng2 zai4 gu3 li3	7840000
观潮	guan1 chao2	7840000
日杂	ri4 za2	7840000
男嘉宾	nan2 jia1 bin1	7840000
路障	lu4 zhang4	7840000
囚徒	qiu2 tu2	7840000
国师	guo2 shi1	7840000
明君	ming2 jun1	7840000
头牌	tou2 pai2	7840000
脚趾头	jiao3 zhi3 tou2	7840000
命里	ming4 li3	7840000
酸中毒	suan1 zhong4 du2	7840000
下呗	xia4 bei5	7840000
壮语	zhuang4 yu3	7840000
火药味	huo3 yao4 wei4	7840000
骗了我	pian4 le5 wo3	7840000
发一条	fa1 yi1 tiao2	7840000
原来是你	yuan2 lai2 shi4 ni3	7840000
不牛	bu4 niu2	7840000
你的头像	ni3 de5 tou2 xiang4	7840000
